"layer","level","class","id","metric","value"
1,"patch",1,72142,"area",7.29
1,"patch",1,72143,"area",3.24
1,"patch",1,72144,"area",9.72
1,"patch",1,72145,"area",1.62
1,"patch",1,72146,"area",7.29
1,"patch",1,72147,"area",0.81
1,"patch",1,72148,"area",0.81
1,"patch",1,72149,"area",0.81
1,"patch",1,72150,"area",12.15
1,"patch",1,72151,"area",1.62
1,"patch",1,72152,"area",1.62
1,"patch",1,72153,"area",1.62
1,"patch",1,72154,"area",6.48
1,"patch",1,72155,"area",0.81
1,"patch",1,72156,"area",1.62
1,"patch",1,72157,"area",0.81
1,"patch",1,72158,"area",0.81
1,"patch",1,72159,"area",4.86
1,"patch",1,72160,"area",3.24
1,"patch",1,72161,"area",1.62
1,"patch",1,72162,"area",1.62
1,"patch",1,72163,"area",0.81
1,"patch",1,72164,"area",0.81
1,"patch",1,72165,"area",2.43
1,"patch",1,72166,"area",6.48
1,"patch",1,72167,"area",6.48
1,"patch",1,72168,"area",23.49
1,"patch",1,72169,"area",0.81
1,"patch",1,72170,"area",0.81
1,"patch",1,72171,"area",1.62
1,"patch",1,72172,"area",0.81
1,"patch",1,72173,"area",0.81
1,"patch",1,72174,"area",1.62
1,"patch",1,72175,"area",0.81
1,"patch",1,72176,"area",4.86
1,"patch",1,72177,"area",1.62
1,"patch",1,72178,"area",0.81
1,"patch",1,72179,"area",0.81
1,"patch",1,72180,"area",10.53
1,"patch",1,72181,"area",1.62
1,"patch",1,72182,"area",0.81
1,"patch",1,72183,"area",10.53
1,"patch",1,72184,"area",1.62
1,"patch",1,72185,"area",4.86
1,"patch",1,72186,"area",0.81
1,"patch",1,72187,"area",1.62
1,"patch",1,72188,"area",0.81
1,"patch",1,72189,"area",3.24
1,"patch",1,72190,"area",0.81
1,"patch",1,72191,"area",0.81
1,"patch",1,72192,"area",2.43
1,"patch",1,72193,"area",0.81
1,"patch",1,72194,"area",0.81
1,"patch",1,72195,"area",0.81
1,"patch",1,72196,"area",0.81
1,"patch",1,72197,"area",3.24
1,"patch",1,72198,"area",6.48
1,"patch",1,72199,"area",0.81
1,"patch",1,72200,"area",0.81
1,"patch",1,72201,"area",5.67
1,"patch",1,72202,"area",4.05
1,"patch",1,72203,"area",1.62
1,"patch",1,72204,"area",1.62
1,"patch",1,72205,"area",0.81
1,"patch",1,72206,"area",3.24
1,"patch",1,72207,"area",2.43
1,"patch",1,72208,"area",1.62
1,"patch",1,72209,"area",0.81
1,"patch",1,72210,"area",23.49
1,"patch",1,72211,"area",0.81
1,"patch",1,72212,"area",4.05
1,"patch",1,72213,"area",1.62
1,"patch",1,72214,"area",15.39
1,"patch",1,72215,"area",0.81
1,"patch",1,72216,"area",0.81
1,"patch",1,72217,"area",1.62
1,"patch",1,72218,"area",0.81
1,"patch",1,72219,"area",1.62
1,"patch",1,72220,"area",3.24
1,"patch",1,72221,"area",4.05
1,"patch",1,72222,"area",0.81
1,"patch",1,72223,"area",1.62
1,"patch",1,72224,"area",3.24
1,"patch",1,72225,"area",0.81
1,"patch",1,72226,"area",0.81
1,"patch",1,72227,"area",1.62
1,"patch",1,72228,"area",0.81
1,"patch",1,72229,"area",4.86
1,"patch",1,72230,"area",1.62
1,"patch",1,72231,"area",1.62
1,"patch",1,72232,"area",1.62
1,"patch",1,72233,"area",7.29
1,"patch",1,72234,"area",4.86
1,"patch",1,72235,"area",5.67
1,"patch",1,72236,"area",73.71
1,"patch",1,72237,"area",0.81
1,"patch",1,72238,"area",1.62
1,"patch",1,72239,"area",0.81
1,"patch",1,72240,"area",0.81
1,"patch",1,72241,"area",3.24
1,"patch",1,72242,"area",1.62
1,"patch",1,72243,"area",0.81
1,"patch",1,72244,"area",3.24
1,"patch",1,72245,"area",1.62
1,"patch",1,72246,"area",3.24
1,"patch",1,72247,"area",0.81
1,"patch",1,72248,"area",1.62
1,"patch",1,72249,"area",62.37
1,"patch",1,72250,"area",7.29
1,"patch",1,72251,"area",1.62
1,"patch",1,72252,"area",0.81
1,"patch",1,72253,"area",1.62
1,"patch",1,72254,"area",4.86
1,"patch",1,72255,"area",26.73
1,"patch",1,72256,"area",2.43
1,"patch",1,72257,"area",1.62
1,"patch",1,72258,"area",0.81
1,"patch",1,72259,"area",1.62
1,"patch",1,72260,"area",1.62
1,"patch",1,72261,"area",1.62
1,"patch",1,72262,"area",0.81
1,"patch",1,72263,"area",0.81
1,"patch",1,72264,"area",4.05
1,"patch",1,72265,"area",0.81
1,"patch",1,72266,"area",0.81
1,"patch",1,72267,"area",0.81
1,"patch",1,72268,"area",98.82
1,"patch",1,72269,"area",10.53
1,"patch",1,72270,"area",0.81
1,"patch",1,72271,"area",10.53
1,"patch",1,72272,"area",8.1
1,"patch",1,72273,"area",1.62
1,"patch",1,72274,"area",3.24
1,"patch",1,72275,"area",0.81
1,"patch",1,72276,"area",0.81
1,"patch",1,72277,"area",0.81
1,"patch",1,72278,"area",3.24
1,"patch",1,72279,"area",0.81
1,"patch",1,72280,"area",0.81
1,"patch",1,72281,"area",0.81
1,"patch",1,72282,"area",4.86
1,"patch",1,72283,"area",0.81
1,"patch",1,72284,"area",0.81
1,"patch",1,72285,"area",0.81
1,"patch",1,72286,"area",0.81
1,"patch",1,72287,"area",0.81
1,"patch",1,72288,"area",0.81
1,"patch",1,72289,"area",0.81
1,"patch",1,72290,"area",9.72
1,"patch",1,72291,"area",2.43
1,"patch",1,72292,"area",0.81
1,"patch",1,72293,"area",1.62
1,"patch",1,72294,"area",0.81
1,"patch",1,72295,"area",0.81
1,"patch",1,72296,"area",4.05
1,"patch",1,72297,"area",10.53
1,"patch",1,72298,"area",2.43
1,"patch",1,72299,"area",0.81
1,"patch",1,72300,"area",1.62
1,"patch",1,72301,"area",0.81
1,"patch",1,72302,"area",0.81
1,"patch",1,72303,"area",0.81
1,"patch",1,72304,"area",6.48
1,"patch",1,72305,"area",0.81
1,"patch",1,72306,"area",101.25
1,"patch",1,72307,"area",2.43
1,"patch",1,72308,"area",3.24
1,"patch",1,72309,"area",2.43
1,"patch",1,72310,"area",51.84
1,"patch",1,72311,"area",3.24
1,"patch",1,72312,"area",1.62
1,"patch",1,72313,"area",1.62
1,"patch",1,72314,"area",2.43
1,"patch",1,72315,"area",0.81
1,"patch",1,72316,"area",0.81
1,"patch",1,72317,"area",0.81
1,"patch",1,72318,"area",2.43
1,"patch",1,72319,"area",0.81
1,"patch",1,72320,"area",0.81
1,"patch",1,72321,"area",0.81
1,"patch",1,72322,"area",5.67
1,"patch",1,72323,"area",4.05
1,"patch",1,72324,"area",1.62
1,"patch",1,72325,"area",1.62
1,"patch",1,72326,"area",3.24
1,"patch",1,72327,"area",2.43
1,"patch",1,72328,"area",15.39
1,"patch",1,72329,"area",3.24
1,"patch",1,72330,"area",9.72
1,"patch",1,72331,"area",0.81
1,"patch",1,72332,"area",4.05
1,"patch",1,72333,"area",0.81
1,"patch",1,72334,"area",0.81
1,"patch",1,72335,"area",13.77
1,"patch",1,72336,"area",2.43
1,"patch",1,72337,"area",0.81
1,"patch",1,72338,"area",1.62
1,"patch",1,72339,"area",29.16
1,"patch",1,72340,"area",0.81
1,"patch",1,72341,"area",1.62
1,"patch",1,72342,"area",4.86
1,"patch",1,72343,"area",19.44
1,"patch",1,72344,"area",0.81
1,"patch",1,72345,"area",0.81
1,"patch",1,72346,"area",0.81
1,"patch",1,72347,"area",0.81
1,"patch",1,72348,"area",2.43
1,"patch",1,72349,"area",15.39
1,"patch",1,72350,"area",0.81
1,"patch",1,72351,"area",0.81
1,"patch",1,72352,"area",0.81
1,"patch",1,72353,"area",0.81
1,"patch",1,72354,"area",2.43
1,"patch",1,72355,"area",0.81
1,"patch",1,72356,"area",10.53
1,"patch",1,72357,"area",4.86
1,"patch",1,72358,"area",0.81
1,"patch",1,72359,"area",5.67
1,"patch",1,72360,"area",0.81
1,"patch",1,72361,"area",8.91
1,"patch",1,72362,"area",3.24
1,"patch",1,72363,"area",0.81
1,"patch",1,72364,"area",0.81
1,"patch",1,72365,"area",0.81
1,"patch",1,72366,"area",3.24
1,"patch",1,72367,"area",9.72
1,"patch",1,72368,"area",3.24
1,"patch",1,72369,"area",0.81
1,"patch",1,72370,"area",1.62
1,"patch",1,72371,"area",0.81
1,"patch",1,72372,"area",0.81
1,"patch",1,72373,"area",0.81
1,"patch",1,72374,"area",0.81
1,"patch",1,72375,"area",1.62
1,"patch",1,72376,"area",3.24
1,"patch",1,72377,"area",0.81
1,"patch",1,72378,"area",32.4
1,"patch",1,72379,"area",0.81
1,"patch",1,72380,"area",1.62
1,"patch",1,72381,"area",4.86
1,"patch",1,72382,"area",47.79
1,"patch",1,72383,"area",3.24
1,"patch",1,72384,"area",0.81
1,"patch",1,72385,"area",6.48
1,"patch",1,72386,"area",3.24
1,"patch",1,72387,"area",0.81
1,"patch",1,72388,"area",0.81
1,"patch",1,72389,"area",25.11
1,"patch",1,72390,"area",27.54
1,"patch",1,72391,"area",0.81
1,"patch",1,72392,"area",0.81
1,"patch",1,72393,"area",0.81
1,"patch",1,72394,"area",0.81
1,"patch",1,72395,"area",1.62
1,"patch",1,72396,"area",3.24
1,"patch",1,72397,"area",34.83
1,"patch",1,72398,"area",0.81
1,"patch",1,72399,"area",0.81
1,"patch",1,72400,"area",0.81
1,"patch",1,72401,"area",2.43
1,"patch",1,72402,"area",0.81
1,"patch",1,72403,"area",11.34
1,"patch",1,72404,"area",0.81
1,"patch",1,72405,"area",43.74
1,"patch",1,72406,"area",1.62
1,"patch",1,72407,"area",1.62
1,"patch",1,72408,"area",4.05
1,"patch",1,72409,"area",7.29
1,"patch",1,72410,"area",0.81
1,"patch",1,72411,"area",12.96
1,"patch",1,72412,"area",6.48
1,"patch",1,72413,"area",4.05
1,"patch",1,72414,"area",1.62
1,"patch",1,72415,"area",0.81
1,"patch",1,72416,"area",4.86
1,"patch",1,72417,"area",1.62
1,"patch",1,72418,"area",17.82
1,"patch",1,72419,"area",0.81
1,"patch",1,72420,"area",7.29
1,"patch",1,72421,"area",5.67
1,"patch",1,72422,"area",1.62
1,"patch",1,72423,"area",0.81
1,"patch",1,72424,"area",1.62
1,"patch",1,72425,"area",2.43
1,"patch",1,72426,"area",5.67
1,"patch",1,72427,"area",9.72
1,"patch",1,72428,"area",6.48
1,"patch",1,72429,"area",0.81
1,"patch",1,72430,"area",1.62
1,"patch",1,72431,"area",2.43
1,"patch",1,72432,"area",67.23
1,"patch",1,72433,"area",1.62
1,"patch",1,72434,"area",0.81
1,"patch",1,72435,"area",16.2
1,"patch",1,72436,"area",1.62
1,"patch",1,72437,"area",0.81
1,"patch",1,72438,"area",1.62
1,"patch",1,72439,"area",0.81
1,"patch",1,72440,"area",0.81
1,"patch",1,72441,"area",4.05
1,"patch",1,72442,"area",0.81
1,"patch",1,72443,"area",4.86
1,"patch",1,72444,"area",0.81
1,"patch",1,72445,"area",0.81
1,"patch",1,72446,"area",4.86
1,"patch",1,72447,"area",0.81
1,"patch",1,72448,"area",1.62
1,"patch",1,72449,"area",0.81
1,"patch",1,72450,"area",3.24
1,"patch",1,72451,"area",0.81
1,"patch",1,72452,"area",0.81
1,"patch",1,72453,"area",0.81
1,"patch",1,72454,"area",0.81
1,"patch",1,72455,"area",1.62
1,"patch",1,72456,"area",1.62
1,"patch",1,72457,"area",0.81
1,"patch",1,72458,"area",4.05
1,"patch",1,72459,"area",66.42
1,"patch",1,72460,"area",0.81
1,"patch",1,72461,"area",6.48
1,"patch",1,72462,"area",0.81
1,"patch",1,72463,"area",1.62
1,"patch",1,72464,"area",0.81
1,"patch",1,72465,"area",0.81
1,"patch",1,72466,"area",0.81
1,"patch",1,72467,"area",0.81
1,"patch",1,72468,"area",1.62
1,"patch",1,72469,"area",2.43
1,"patch",1,72470,"area",0.81
1,"patch",1,72471,"area",3.24
1,"patch",1,72472,"area",0.81
1,"patch",1,72473,"area",0.81
1,"patch",1,72474,"area",26.73
1,"patch",1,72475,"area",4.05
1,"patch",1,72476,"area",9.72
1,"patch",1,72477,"area",2.43
1,"patch",1,72478,"area",0.81
1,"patch",1,72479,"area",1.62
1,"patch",1,72480,"area",0.81
1,"patch",1,72481,"area",1.62
1,"patch",1,72482,"area",4.86
1,"patch",1,72483,"area",13.77
1,"patch",1,72484,"area",0.81
1,"patch",1,72485,"area",0.81
1,"patch",1,72486,"area",0.81
1,"patch",1,72487,"area",2.43
1,"patch",1,72488,"area",0.81
1,"patch",1,72489,"area",0.81
1,"patch",1,72490,"area",0.81
1,"patch",1,72491,"area",0.81
1,"patch",1,72492,"area",2.43
1,"patch",1,72493,"area",8.1
1,"patch",1,72494,"area",2.43
1,"patch",1,72495,"area",0.81
1,"patch",1,72496,"area",0.81
1,"patch",1,72497,"area",12.15
1,"patch",1,72498,"area",0.81
1,"patch",1,72499,"area",10.53
1,"patch",1,72500,"area",53.46
1,"patch",1,72501,"area",8.1
1,"patch",1,72502,"area",1.62
1,"patch",1,72503,"area",1.62
1,"patch",1,72504,"area",0.81
1,"patch",1,72505,"area",0.81
1,"patch",1,72506,"area",21.06
1,"patch",1,72507,"area",0.81
1,"patch",1,72508,"area",0.81
1,"patch",1,72509,"area",0.81
1,"patch",1,72510,"area",0.81
1,"patch",1,72511,"area",0.81
1,"patch",1,72512,"area",0.81
1,"patch",1,72513,"area",1.62
1,"patch",1,72514,"area",0.81
1,"patch",1,72515,"area",12.15
1,"patch",1,72516,"area",40.5
1,"patch",1,72517,"area",1.62
1,"patch",1,72518,"area",2.43
1,"patch",1,72519,"area",12.96
1,"patch",1,72520,"area",4.05
1,"patch",1,72521,"area",0.81
1,"patch",1,72522,"area",2.43
1,"patch",1,72523,"area",32.4
1,"patch",1,72524,"area",1.62
1,"patch",1,72525,"area",4.05
1,"patch",1,72526,"area",1.62
1,"patch",1,72527,"area",0.81
1,"patch",1,72528,"area",2.43
1,"patch",1,72529,"area",0.81
1,"patch",1,72530,"area",12.96
1,"patch",1,72531,"area",1.62
1,"patch",1,72532,"area",4.86
1,"patch",1,72533,"area",4.05
1,"patch",1,72534,"area",2.43
1,"patch",1,72535,"area",2.43
1,"patch",1,72536,"area",0.81
1,"patch",1,72537,"area",2.43
1,"patch",1,72538,"area",1.62
1,"patch",1,72539,"area",2.43
1,"patch",1,72540,"area",3.24
1,"patch",1,72541,"area",21.87
1,"patch",1,72542,"area",1.62
1,"patch",1,72543,"area",0.81
1,"patch",1,72544,"area",2.43
1,"patch",1,72545,"area",3.24
1,"patch",1,72546,"area",0.81
1,"patch",1,72547,"area",0.81
1,"patch",1,72548,"area",0.81
1,"patch",1,72549,"area",0.81
1,"patch",1,72550,"area",1.62
1,"patch",1,72551,"area",0.81
1,"patch",1,72552,"area",0.81
1,"patch",1,72553,"area",0.81
1,"patch",1,72554,"area",2.43
1,"patch",1,72555,"area",2.43
1,"patch",1,72556,"area",0.81
1,"patch",1,72557,"area",7.29
1,"patch",1,72558,"area",1.62
1,"patch",1,72559,"area",0.81
1,"patch",1,72560,"area",0.81
1,"patch",1,72561,"area",14.58
1,"patch",1,72562,"area",3.24
1,"patch",1,72563,"area",1.62
1,"patch",1,72564,"area",1.62
1,"patch",1,72565,"area",0.81
1,"patch",1,72566,"area",5.67
1,"patch",1,72567,"area",1.62
1,"patch",1,72568,"area",40.5
1,"patch",1,72569,"area",1.62
1,"patch",1,72570,"area",6.48
1,"patch",1,72571,"area",1.62
1,"patch",1,72572,"area",0.81
1,"patch",1,72573,"area",21.06
1,"patch",1,72574,"area",5.67
1,"patch",1,72575,"area",2.43
1,"patch",1,72576,"area",2.43
1,"patch",1,72577,"area",1.62
1,"patch",1,72578,"area",2.43
1,"patch",1,72579,"area",0.81
1,"patch",1,72580,"area",1.62
1,"patch",1,72581,"area",1.62
1,"patch",1,72582,"area",0.81
1,"patch",1,72583,"area",1.62
1,"patch",1,72584,"area",0.81
1,"patch",1,72585,"area",3.24
1,"patch",1,72586,"area",0.81
1,"patch",1,72587,"area",1.62
1,"patch",1,72588,"area",0.81
1,"patch",1,72589,"area",1.62
1,"patch",1,72590,"area",8.1
1,"patch",1,72591,"area",0.81
1,"patch",1,72592,"area",4.86
1,"patch",1,72593,"area",2.43
1,"patch",1,72594,"area",2.43
1,"patch",1,72595,"area",8.1
1,"patch",1,72596,"area",3.24
1,"patch",1,72597,"area",2.43
1,"patch",1,72598,"area",1.62
1,"patch",1,72599,"area",3.24
1,"patch",1,72600,"area",1.62
1,"patch",1,72601,"area",21.06
1,"patch",1,72602,"area",10.53
1,"patch",1,72603,"area",13.77
1,"patch",1,72604,"area",0.81
1,"patch",1,72605,"area",1.62
1,"patch",1,72606,"area",0.81
1,"patch",1,72607,"area",0.81
1,"patch",1,72608,"area",1.62
1,"patch",1,72609,"area",5.67
1,"patch",1,72610,"area",0.81
1,"patch",1,72611,"area",1.62
1,"patch",1,72612,"area",4.86
1,"patch",1,72613,"area",1.62
1,"patch",1,72614,"area",2.43
1,"patch",1,72615,"area",0.81
1,"patch",1,72616,"area",0.81
1,"patch",1,72617,"area",2.43
1,"patch",1,72618,"area",0.81
1,"patch",1,72619,"area",11.34
1,"patch",1,72620,"area",9.72
1,"patch",1,72621,"area",0.81
1,"patch",1,72622,"area",0.81
1,"patch",1,72623,"area",0.81
1,"patch",1,72624,"area",0.81
1,"patch",1,72625,"area",0.81
1,"patch",1,72626,"area",0.81
1,"patch",1,72627,"area",4.86
1,"patch",1,72628,"area",5.67
1,"patch",1,72629,"area",2.43
1,"patch",1,72630,"area",0.81
1,"patch",1,72631,"area",1.62
1,"patch",1,72632,"area",1.62
1,"patch",1,72633,"area",0.81
1,"patch",1,72634,"area",0.81
1,"patch",1,72635,"area",3.24
1,"patch",1,72636,"area",6.48
1,"patch",1,72637,"area",3.24
1,"patch",1,72638,"area",35.64
1,"patch",1,72639,"area",1.62
1,"patch",1,72640,"area",0.81
1,"patch",1,72641,"area",0.81
1,"patch",1,72642,"area",0.81
1,"patch",1,72643,"area",0.81
1,"patch",1,72644,"area",1.62
1,"patch",1,72645,"area",4.86
1,"patch",1,72646,"area",0.81
1,"patch",1,72647,"area",12.15
1,"patch",1,72648,"area",0.81
1,"patch",1,72649,"area",27.54
1,"patch",1,72650,"area",2.43
1,"patch",1,72651,"area",0.81
1,"patch",1,72652,"area",0.81
1,"patch",1,72653,"area",1131.57
1,"patch",1,72654,"area",0.81
1,"patch",1,72655,"area",1.62
1,"patch",1,72656,"area",4.86
1,"patch",1,72657,"area",0.81
1,"patch",1,72658,"area",7.29
1,"patch",1,72659,"area",2.43
1,"patch",1,72660,"area",0.81
1,"patch",1,72661,"area",0.81
1,"patch",1,72662,"area",1.62
1,"patch",1,72663,"area",1.62
1,"patch",1,72664,"area",0.81
1,"patch",1,72665,"area",2.43
1,"patch",1,72666,"area",1.62
1,"patch",1,72667,"area",2.43
1,"patch",1,72668,"area",2.43
1,"patch",1,72669,"area",0.81
1,"patch",1,72670,"area",0.81
1,"patch",1,72671,"area",0.81
1,"patch",1,72672,"area",1.62
1,"patch",1,72673,"area",5.67
1,"patch",1,72674,"area",2.43
1,"patch",1,72675,"area",10.53
1,"patch",1,72676,"area",2.43
1,"patch",1,72677,"area",0.81
1,"patch",1,72678,"area",0.81
1,"patch",1,72679,"area",6.48
1,"patch",1,72680,"area",0.81
1,"patch",1,72681,"area",4.86
1,"patch",1,72682,"area",2.43
1,"patch",1,72683,"area",1.62
1,"patch",1,72684,"area",117.45
1,"patch",1,72685,"area",0.81
1,"patch",1,72686,"area",0.81
1,"patch",1,72687,"area",0.81
1,"patch",1,72688,"area",0.81
1,"patch",1,72689,"area",347.49
1,"patch",1,72690,"area",3.24
1,"patch",1,72691,"area",3.24
1,"patch",1,72692,"area",1.62
1,"patch",1,72693,"area",0.81
1,"patch",1,72694,"area",0.81
1,"patch",1,72695,"area",3.24
1,"patch",1,72696,"area",4.05
1,"patch",1,72697,"area",0.81
1,"patch",1,72698,"area",1.62
1,"patch",1,72699,"area",0.81
1,"patch",1,72700,"area",4.86
1,"patch",1,72701,"area",0.81
1,"patch",1,72702,"area",0.81
1,"patch",1,72703,"area",1.62
1,"patch",1,72704,"area",1.62
1,"patch",1,72705,"area",0.81
1,"patch",1,72706,"area",0.81
1,"patch",1,72707,"area",1.62
1,"patch",1,72708,"area",0.81
1,"patch",1,72709,"area",0.81
1,"patch",1,72710,"area",0.81
1,"patch",1,72711,"area",0.81
1,"patch",1,72712,"area",1.62
1,"patch",1,72713,"area",0.81
1,"patch",1,72714,"area",1.62
1,"patch",1,72715,"area",2.43
1,"patch",1,72716,"area",0.81
1,"patch",1,72717,"area",0.81
1,"patch",1,72718,"area",30.78
1,"patch",1,72719,"area",0.81
1,"patch",1,72720,"area",10.53
1,"patch",1,72721,"area",34.83
1,"patch",1,72722,"area",0.81
1,"patch",1,72723,"area",2.43
1,"patch",1,72724,"area",0.81
1,"patch",1,72725,"area",2.43
1,"patch",1,72726,"area",1.62
1,"patch",1,72727,"area",2.43
1,"patch",1,72728,"area",0.81
1,"patch",1,72729,"area",2.43
1,"patch",1,72730,"area",1.62
1,"patch",1,72731,"area",1.62
1,"patch",1,72732,"area",1.62
1,"patch",1,72733,"area",0.81
1,"patch",1,72734,"area",7.29
1,"patch",1,72735,"area",1.62
1,"patch",1,72736,"area",0.81
1,"patch",1,72737,"area",2.43
1,"patch",1,72738,"area",0.81
1,"patch",1,72739,"area",1.62
1,"patch",1,72740,"area",6.48
1,"patch",1,72741,"area",0.81
1,"patch",1,72742,"area",0.81
1,"patch",1,72743,"area",21.06
1,"patch",1,72744,"area",0.81
1,"patch",1,72745,"area",4.05
1,"patch",1,72746,"area",0.81
1,"patch",1,72747,"area",0.81
1,"patch",1,72748,"area",14.58
1,"patch",1,72749,"area",0.81
1,"patch",1,72750,"area",11.34
1,"patch",1,72751,"area",7.29
1,"patch",1,72752,"area",0.81
1,"patch",1,72753,"area",0.81
1,"patch",1,72754,"area",4.05
1,"patch",1,72755,"area",1.62
1,"patch",1,72756,"area",0.81
1,"patch",1,72757,"area",2.43
1,"patch",1,72758,"area",0.81
1,"patch",1,72759,"area",0.81
1,"patch",1,72760,"area",69.66
1,"patch",1,72761,"area",66.42
1,"patch",1,72762,"area",1.62
1,"patch",1,72763,"area",0.81
1,"patch",1,72764,"area",4.86
1,"patch",1,72765,"area",0.81
1,"patch",1,72766,"area",2.43
1,"patch",1,72767,"area",0.81
1,"patch",1,72768,"area",0.81
1,"patch",1,72769,"area",1.62
1,"patch",1,72770,"area",3.24
1,"patch",1,72771,"area",0.81
1,"patch",1,72772,"area",413.91
1,"patch",1,72773,"area",0.81
1,"patch",1,72774,"area",0.81
1,"patch",1,72775,"area",0.81
1,"patch",1,72776,"area",0.81
1,"patch",1,72777,"area",1.62
1,"patch",1,72778,"area",0.81
1,"patch",1,72779,"area",2.43
1,"patch",1,72780,"area",4.05
1,"patch",1,72781,"area",0.81
1,"patch",1,72782,"area",0.81
1,"patch",1,72783,"area",0.81
1,"patch",1,72784,"area",25.92
1,"patch",1,72785,"area",4.05
1,"patch",1,72786,"area",2.43
1,"patch",1,72787,"area",3.24
1,"patch",1,72788,"area",1.62
1,"patch",1,72789,"area",4.86
1,"patch",1,72790,"area",4.05
1,"patch",1,72791,"area",1.62
1,"patch",1,72792,"area",6.48
1,"patch",1,72793,"area",0.81
1,"patch",1,72794,"area",4.86
1,"patch",1,72795,"area",1.62
1,"patch",1,72796,"area",13.77
1,"patch",1,72797,"area",0.81
1,"patch",1,72798,"area",0.81
1,"patch",1,72799,"area",8.1
1,"patch",1,72800,"area",1.62
1,"patch",1,72801,"area",0.81
1,"patch",1,72802,"area",6.48
1,"patch",1,72803,"area",0.81
1,"patch",1,72804,"area",1.62
1,"patch",1,72805,"area",1117.8
1,"patch",1,72806,"area",0.81
1,"patch",1,72807,"area",1.62
1,"patch",1,72808,"area",0.81
1,"patch",1,72809,"area",0.81
1,"patch",1,72810,"area",4.86
1,"patch",1,72811,"area",0.81
1,"patch",1,72812,"area",2.43
1,"patch",1,72813,"area",4.05
1,"patch",1,72814,"area",1.62
1,"patch",1,72815,"area",1.62
1,"patch",1,72816,"area",89.1
1,"patch",1,72817,"area",4.05
1,"patch",1,72818,"area",0.81
1,"patch",1,72819,"area",0.81
1,"patch",1,72820,"area",0.81
1,"patch",1,72821,"area",0.81
1,"patch",1,72822,"area",0.81
1,"patch",1,72823,"area",2.43
1,"patch",1,72824,"area",6.48
1,"patch",1,72825,"area",0.81
1,"patch",1,72826,"area",10.53
1,"patch",1,72827,"area",7.29
1,"patch",1,72828,"area",0.81
1,"patch",1,72829,"area",0.81
1,"patch",1,72830,"area",1.62
1,"patch",1,72831,"area",3.24
1,"patch",1,72832,"area",0.81
1,"patch",1,72833,"area",4.86
1,"patch",1,72834,"area",1.62
1,"patch",1,72835,"area",4.05
1,"patch",1,72836,"area",5.67
1,"patch",1,72837,"area",1.62
1,"patch",1,72838,"area",0.81
1,"patch",1,72839,"area",0.81
1,"patch",1,72840,"area",12.15
1,"patch",1,72841,"area",3.24
1,"patch",1,72842,"area",1.62
1,"patch",1,72843,"area",2.43
1,"patch",1,72844,"area",9.72
1,"patch",1,72845,"area",0.81
1,"patch",1,72846,"area",1.62
1,"patch",1,72847,"area",34.83
1,"patch",1,72848,"area",0.81
1,"patch",1,72849,"area",0.81
1,"patch",1,72850,"area",0.81
1,"patch",1,72851,"area",5.67
1,"patch",1,72852,"area",1.62
1,"patch",1,72853,"area",0.81
1,"patch",1,72854,"area",0.81
1,"patch",1,72855,"area",0.81
1,"patch",1,72856,"area",0.81
1,"patch",1,72857,"area",0.81
1,"patch",1,72858,"area",2.43
1,"patch",1,72859,"area",0.81
1,"patch",1,72860,"area",0.81
1,"patch",1,72861,"area",0.81
1,"patch",1,72862,"area",12.15
1,"patch",1,72863,"area",0.81
1,"patch",1,72864,"area",2.43
1,"patch",1,72865,"area",14.58
1,"patch",1,72866,"area",0.81
1,"patch",1,72867,"area",0.81
1,"patch",1,72868,"area",0.81
1,"patch",1,72869,"area",0.81
1,"patch",1,72870,"area",0.81
1,"patch",1,72871,"area",2.43
1,"patch",1,72872,"area",1.62
1,"patch",1,72873,"area",1.62
1,"patch",1,72874,"area",0.81
1,"patch",1,72875,"area",0.81
1,"patch",1,72876,"area",0.81
1,"patch",1,72877,"area",0.81
1,"patch",1,72878,"area",9.72
1,"patch",1,72879,"area",1.62
1,"patch",1,72880,"area",1.62
1,"patch",1,72881,"area",0.81
1,"patch",1,72882,"area",1.62
1,"patch",1,72883,"area",1.62
1,"patch",1,72884,"area",0.81
1,"patch",1,72885,"area",1.62
1,"patch",1,72886,"area",1060.29
1,"patch",1,72887,"area",4.86
1,"patch",1,72888,"area",0.81
1,"patch",1,72889,"area",8.1
1,"patch",1,72890,"area",236.52
1,"patch",1,72891,"area",1.62
1,"patch",1,72892,"area",44.55
1,"patch",1,72893,"area",0.81
1,"patch",1,72894,"area",8.1
1,"patch",1,72895,"area",2.43
1,"patch",1,72896,"area",0.81
1,"patch",1,72897,"area",0.81
1,"patch",1,72898,"area",4.86
1,"patch",1,72899,"area",7.29
1,"patch",1,72900,"area",0.81
1,"patch",1,72901,"area",2.43
1,"patch",1,72902,"area",0.81
1,"patch",1,72903,"area",0.81
1,"patch",1,72904,"area",0.81
1,"patch",1,72905,"area",0.81
1,"patch",1,72906,"area",4.86
1,"patch",1,72907,"area",2.43
1,"patch",1,72908,"area",2.43
1,"patch",1,72909,"area",0.81
1,"patch",1,72910,"area",0.81
1,"patch",1,72911,"area",0.81
1,"patch",1,72912,"area",1.62
1,"patch",1,72913,"area",0.81
1,"patch",1,72914,"area",0.81
1,"patch",1,72915,"area",0.81
1,"patch",1,72916,"area",0.81
1,"patch",1,72917,"area",0.81
