"","aspen.presence","aspen.prob","cell","x","y","tpi3","tpi15","hli","elev","pH","clay","om","thetas","ADI","PRATIO","DD_0","GSP","TD","RH"
"2894","0",0,27345161,504215,4309725,-0.849386930465698,-10.8019599914551,0.787615060806274,2747.9716796875,6.42318248748779,22.0643672943115,0.0958787798881531,0.501197278499603,0.0585779249668121,0.732418954372406,651.125244140625,439.911865234375,20.2904243469238,53.2513313293457
"2895","0",0,47763989,426185,3988155,0.774300038814545,11.9540939331055,0.833667755126953,2377.28735351562,7.10925626754761,18.6904678344727,0.135962188243866,0.490134328603745,0.119310855865479,0.577606976032257,299.975860595703,216.953887939453,20.1050109863281,52.6547775268555
"2896","0",0,40636815,374975,4100385,-0.0228189323097467,-0.480260223150253,0.747024774551392,2949.89306640625,6.43290615081787,18.6329460144043,0.363251239061356,0.519361019134521,0.0349032282829285,0.400845974683762,945.012268066406,343.707244873047,20.4873867034912,51.5679664611816
"2897","0",0,40381115,507725,4104435,-1.13439095020294,-18.3469676971436,0.907374083995819,2364.88330078125,7.03825855255127,26.4045925140381,0.31215488910675,0.473722726106644,0.0874597653746605,0.679022908210754,274.799163818359,346.554473876953,19.5338287353516,52.9153633117676
"2898","0",0,43471183,350495,4055745,-0.504440665245056,-7.161292552948,0.736449420452118,2207.30688476562,7.68470048904419,23.6767272949219,-0.0362147316336632,0.479467898607254,0.108416981995106,0.583961069583893,472.478912353516,233.747329711914,23.3892154693604,43.1099166870117
"2899","0",0,47106280,382625,3998505,-0.0990787670016289,-8.80522918701172,0.753360092639923,2477.244140625,7.03051280975342,19.0103034973145,0.140360727906227,0.491722524166107,0.087396614253521,0.625751733779907,243.023406982422,333.737457275391,20.1063289642334,60.2310218811035
"2900","0",0,22606957,462005,4384335,1.00958526134491,18.6508865356445,0.65304708480835,2558.31005859375,5.57996559143066,11.7942886352539,0.420018911361694,0.49403977394104,0.0626120269298553,0.653314232826233,542.369201660156,380.912292480469,19.9359035491943,51.271858215332
"2901","0",0,42357213,391445,4073295,0.409410923719406,2.69607710838318,0.928849756717682,2915.51440429688,6.22572374343872,16.3174362182617,0.421379774808884,0.515640377998352,0.0450597405433655,0.416254878044128,899.882446289062,293.334075927734,20.8668155670166,50.4471969604492
"2902","0",0,16628706,429515,4478475,0.502410113811493,0.160446211695671,0.65835827589035,3256.33544921875,5.17990159988403,9.86387252807617,0.716397881507874,0.553377628326416,0.022216584533453,0.428410351276398,1413.28479003906,437.154022216797,20.5184173583984,53.6391067504883
"2903","0",0,20937136,368315,4410615,0.973396599292755,13.0152416229248,0.778969943523407,2987.53466796875,6.44224309921265,17.3461990356445,0.398978471755981,0.524572551250458,0.0482887029647827,0.46345642209053,979.197143554688,312.128265380859,21.7172374725342,54.2059059143066
"2904","0",0,10370316,387665,4577025,-0.0643495991826057,-3.16868805885315,0.874707996845245,3283.23022460938,5.84810590744019,11.4869003295898,0.358020216226578,0.519328415393829,0.0200293119996786,0.406968981027603,1708.92041015625,474.399261474609,23.0839347839355,59.9183654785156
"2905","0",0,29058567,405755,4282725,-0.0142856128513813,-2.29900217056274,0.743268966674805,2394.4306640625,6.91694402694702,15.0379457473755,0.669814586639404,0.541152715682983,0.152366861701012,0.667179882526398,505.368041992188,182.899826049805,22.2351741790771,47.1272201538086
"2906","0",0,14724879,363635,4508445,1.03946447372437,17.5348262786865,0.91269850730896,2955.59716796875,5.74736928939819,8.22750091552734,0.306633770465851,0.521129071712494,0.0253540128469467,0.37179246544838,1248.86279296875,433.748626708984,21.9714965820312,55.2254447937012
"2907","0",0,42243979,487385,4075095,-0.40625461935997,-4.89274835586548,0.920371890068054,2730.62182617188,6.5681471824646,16.1637706756592,0.274392664432526,0.492037832736969,0.0645859912037849,0.652918815612793,523.341247558594,376.709991455078,19.3618278503418,49.5911674499512
"2908","0",0,11502643,455795,4559205,-0.344316929578781,-1.81171548366547,0.824169337749481,2355.92846679688,7.70280694961548,14.4547052383423,-0.019812922924757,0.491965442895889,0.0976379737257957,0.675442636013031,661.7587890625,265.767425537109,22.05397605896,51.7174644470215
"2909","0",0,31842010,427175,4238895,-2.63700413703918,-38.2050437927246,0.51057380437851,3032.7294921875,5.98999452590942,17.6513786315918,0.206495270133018,0.534213244915009,0.0743251144886017,0.60747480392456,800.7255859375,275.921691894531,20.5962047576904,53.7065200805664
"2910","0",0,47797824,385235,3987615,-0.352578818798065,-12.8826961517334,0.938866019248962,2407.07934570312,6.70259761810303,14.3320713043213,0.335552901029587,0.48190426826477,0.0882215052843094,0.615832507610321,257.167266845703,329.889007568359,20.3859958648682,58.9373207092285
"2911","0",0,33823823,310895,4207665,-0.028223667293787,-2.75191211700439,0.817692279815674,3276.63696289062,6.26386833190918,18.4721202850342,0.48329022526741,0.538375556468964,0.0413644686341286,0.474839687347412,1085.80432128906,308.908447265625,19.9797687530518,47.7626647949219
"2912","0",0,24211564,344285,4359045,-0.00283713452517986,-0.124274916946888,0.755607962608337,2358.41040039062,7.181396484375,26.7797298431396,0.316859126091003,0.534323930740356,0.0824006497859955,0.525525152683258,694.55419921875,240.454895019531,22.9627914428711,46.242919921875
"2913","0",0,35797507,491705,4176615,-0.21510075032711,-6.86058139801025,0.748558342456818,2070.13159179688,7.29654932022095,17.2245216369629,-0.0219964925199747,0.491438388824463,0.12313000112772,0.652947247028351,292.991638183594,248.468780517578,21.8911609649658,50.5599632263184
"2914","0",0,18303507,457055,4452105,-0.0170741528272629,3.37233281135559,0.73378050327301,2505.29638671875,5.7871732711792,10.2395505905151,0.606808483600616,0.551493525505066,0.0614946484565735,0.615781962871552,541.114685058594,368.505096435547,20.2130870819092,56.0807991027832
"2915","0",0,19508283,359045,4433115,-0.7008136510849,-4.87132787704468,0.665398180484772,2659.8935546875,5.78180170059204,8.51683235168457,0.491343170404434,0.532734394073486,0.0500642657279968,0.450519680976868,987.426147460938,287.985473632812,22.2313823699951,47.3240127563477
"2916","0",0,28658946,444365,4289025,0.568004190921783,9.93391609191895,0.806167542934418,2942.8212890625,6.36076402664185,20.8096561431885,0.222784757614136,0.537613809108734,0.0825173184275627,0.732832193374634,696.850891113281,297.930328369141,19.960693359375,53.4120750427246
"2917","0",0,40283870,499625,4105965,0.432143598794937,13.0315189361572,0.688699185848236,2711.40380859375,6.73932838439941,17.1870269775391,0.252691447734833,0.481960952281952,0.0693221762776375,0.643555641174316,377.153472900391,372.444610595703,18.7795734405518,53.224178314209
"2918","0",0,33001567,374255,4220625,-0.110016718506813,-3.30381345748901,0.7240429520607,2584.56982421875,7.50778102874756,18.3725280761719,0.00244474480859935,0.507854521274567,0.109519377350807,0.64274787902832,905.360412597656,214.86247253418,24.5028648376465,42.201488494873
"2919","0",0,25835986,466865,4333485,-0.747550249099731,-14.2168560028076,0.538442015647888,2789.88916015625,5.99284934997559,14.2349863052368,0.419458150863647,0.525366246700287,0.0586545392870903,0.618182837963104,570.483520507812,380.052062988281,19.4907569885254,53.9457778930664
"2920","0",0,26743891,396665,4319175,-0.38506868481636,-2.75191736221313,0.916853606700897,3571.40356445312,5.27253437042236,13.9406690597534,0.344062983989716,0.544318377971649,0.0383033007383347,0.503802359104156,1259.53942871094,303.842590332031,20.1400833129883,53.9834899902344
"2921","0",0,32224552,394505,4232865,-0.0977567210793495,-2.57619309425354,0.886224925518036,2997.47631835938,6.02311897277832,18.5507431030273,0.3072350025177,0.54390561580658,0.0722925066947937,0.523797392845154,808.934387207031,242.802429199219,21.1977634429932,52.601188659668
"2922","0",0,2432510,417275,4702035,0.204576268792152,4.27590036392212,0.789045214653015,2394.24755859375,6.71821117401123,22.5523872375488,0.317459285259247,0.530059695243835,0.0665619671344757,0.542176842689514,1017.80169677734,287.727905273438,24.7059459686279,53.3821678161621
"2923","0",0,13177256,466415,4532835,-0.123215146362782,3.22780776023865,0.853677988052368,2211.3828125,6.17121744155884,19.1812286376953,0.232632905244827,0.500694811344147,0.0865702703595161,0.711757838726044,503.666351318359,327.65283203125,21.5285263061523,51.7422370910645
"2924","0",0,15124332,309905,4502145,-0.721105754375458,-5.10484981536865,0.83585923910141,2065.28662109375,7.49940252304077,33.6215209960938,0.126095414161682,0.526050090789795,0.0752093195915222,0.48177832365036,725.95263671875,268.315887451172,25.5474891662598,49.9039421081543
"2925","0",0,13285719,455435,4531125,0.517558991909027,7.12431383132935,0.792228281497955,2427.72778320312,6.13409996032715,14.0347728729248,0.822707891464233,0.54401570558548,0.0809057503938675,0.679455459117889,609.881713867188,309.787689208984,20.9770584106445,51.9450492858887
"2926","0",0,28270712,479105,4295145,-0.955956339836121,-13.899790763855,0.611928820610046,2689.37622070312,5.89689683914185,12.2621870040894,0.511502146720886,0.542275726795197,0.0866693332791328,0.771916031837463,605.666442871094,326.57470703125,20.6947746276855,50.6642837524414
"2927","0",0,27756557,496655,4303245,-0.631108224391937,-10.410306930542,0.886803150177002,3139.99243164062,5.33721971511841,7.63853693008423,0.754150390625,0.604501843452454,0.0420703664422035,0.733442962169647,925.951293945312,496.424896240234,19.2777442932129,56.6287422180176
"2928","0",0,35836112,365705,4175985,-0.23466882109642,-5.7582836151123,0.76657897233963,2527.01416015625,7.46441078186035,16.3653812408447,0.290014892816544,0.512277364730835,0.119638167321682,0.635623753070831,829.424255371094,198.363616943359,23.9499664306641,41.6614646911621
"2929","0",0,37219011,353915,4154205,-0.701046943664551,-10.9751949310303,0.799587368965149,3039.91015625,6.00092458724976,18.5978107452393,0.429349988698959,0.552696526050568,0.0289897192269564,0.422164440155029,984.287841796875,431.808776855469,20.3593730926514,48.6917304992676
"2930","0",0,44168241,335015,4044765,0.245071351528168,2.15475988388062,0.739330589771271,2124.0556640625,7.3177604675293,22.1687908172607,0.0658276006579399,0.487046301364899,0.11532249301672,0.593948304653168,432.683532714844,229.978103637695,23.6417026519775,42.9342765808105
"2931","0",0,30315912,409805,4262925,-0.618014097213745,-8.90826034545898,0.706855416297913,2278.162109375,6.51646518707275,18.4388179779053,0.209544435143471,0.501294851303101,0.162049978971481,0.647187113761902,434.867828369141,172.179534912109,22.049654006958,48.173267364502
"2932","0",0,28441485,418175,4292445,0.797771215438843,10.0225925445557,0.682205975055695,2937.21728515625,6.04175424575806,17.2728729248047,0.260741502046585,0.529583275318146,0.0967209935188293,0.599729895591736,766.016540527344,211.784851074219,21.1663265228271,54.6827621459961
"2933","0",0,43842694,353735,4049895,-0.0146056124940515,-1.7229962348938,0.755551874637604,2160.61791992188,7.36444616317749,22.8971824645996,-0.0333695858716965,0.485047549009323,0.116304062306881,0.597469985485077,442.669494628906,227.306549072266,23.5067558288574,43.0432357788086
"2934","0",0,30259473,473795,4263825,-0.328599750995636,1.22772097587585,0.952392160892487,2328.1923828125,7.23856973648071,17.5773696899414,0.0583568140864372,0.494743883609772,0.092648945748806,0.72945910692215,301.333740234375,353.856018066406,20.6195259094238,52.0577621459961
"2935","0",0,1352208,402245,4719045,-0.0121553726494312,-0.168365254998207,0.79122269153595,2220.33081054688,6.65097045898438,18.7245082855225,0.398803144693375,0.515969753265381,0.0695436298847198,0.532862544059753,794.258972167969,301.15185546875,25.1243419647217,56.729663848877
"2936","0",0,3684342,439505,4682325,-0.106036283075809,3.85378956794739,0.716246247291565,2492.36108398438,6.88141059875488,20.4648265838623,0.351860374212265,0.530035674571991,0.0617126263678074,0.539611041545868,1054.60632324219,300.739562988281,24.5918273925781,53.7294807434082
"2937","0",0,17388987,446255,4466505,-1.01558220386505,-24.993968963623,0.55796605348587,2549.56616210938,5.24539089202881,9.72610473632812,1.0649825334549,0.569334387779236,0.0521535947918892,0.550810039043427,648.248718261719,366.940155029297,20.481969833374,55.6739044189453
"2938","0",0,34828638,218645,4191825,-0.221109703183174,-3.36632204055786,0.692299783229828,3255.796875,5.79684066772461,15.5720300674438,0.545024931430817,0.54792308807373,0.0315106548368931,0.458576321601868,933.123474121094,404.375183105469,18.8095741271973,50.7314224243164
"2939","0",0,17113105,305675,4470825,-0.712430119514465,-17.0927486419678,0.779999792575836,2195.634765625,6.46213626861572,18.0575733184814,0.849214136600494,0.552593052387238,0.0682151094079018,0.498520731925964,707.399475097656,299.367431640625,24.3243389129639,50.6140823364258
"2940","0",0,36939051,360665,4158615,-0.113598555326462,-3.41501379013062,0.752742290496826,3438.80908203125,6.36013126373291,19.6548385620117,0.433583945035934,0.523130357265472,0.0240484401583672,0.417263209819794,1126.47668457031,444.003387451172,19.3596363067627,55.4049034118652
"2941","0",0,26756377,491705,4318995,1.0088917016983,14.5574350357056,0.787745773792267,2625.81591796875,6.0357608795166,12.663724899292,0.434607356786728,0.524561047554016,0.0623080134391785,0.702131450176239,534.113891601562,419.458068847656,20.2387733459473,49.8821983337402
"2942","0",0,23217633,387395,4374705,-0.2496238052845,-12.9034261703491,0.484272211790085,2945.091796875,5.56988334655762,10.2074632644653,0.37654909491539,0.524503827095032,0.0448804572224617,0.462890416383743,1039.80944824219,311.217559814453,21.4283294677734,49.6871070861816
"2943","0",0,16262174,360035,4484235,0.635341286659241,7.89488935470581,0.782914042472839,3146.50244140625,5.63225269317627,11.6174879074097,0.681049108505249,0.522862255573273,0.0182089768350124,0.342817157506943,1265.14514160156,489.179870605469,21.7874240875244,56.4011344909668
"2944","0",0,47088824,354635,3998775,-0.00374152325093746,4.37438726425171,0.634649932384491,2276.60034179688,7.27605104446411,18.1025505065918,0.0866650640964508,0.485269099473953,0.0939576998353004,0.604135155677795,299.335540771484,299.831451416016,21.415979385376,52.0829658508301
"2945","0",0,27795161,370565,4302615,-0.223324596881866,-3.111661195755,0.7352614402771,2957.1708984375,6.55545997619629,17.1140041351318,0.380798637866974,0.5195552110672,0.0553945414721966,0.473368912935257,1199.2958984375,247.367202758789,22.6768169403076,42.9646911621094
"2946","0",0,19731626,400265,4429605,-0.0438283868134022,-0.425542771816254,0.762233257293701,2472.14477539062,6.61314105987549,16.0767097473145,0.388653546571732,0.502280652523041,0.0929865911602974,0.585138320922852,1004.12713623047,221.754760742188,24.4751033782959,44.2890586853027
"2947","0",0,9233186,401615,4594935,-0.79624992609024,-7.39920997619629,0.67313289642334,2896.43334960938,5.77843379974365,10.9955453872681,0.739257037639618,0.556489646434784,0.0369671657681465,0.450902760028839,1293.01831054688,337.073638916016,22.1079959869385,55.9729843139648
"2948","0",0,28611546,293165,4289745,2.95574998855591,44.3223838806152,0.78553318977356,3556.69921875,5.31495141983032,13.752329826355,0.476823389530182,0.498368978500366,0.0281522776931524,0.410045772790909,1159.45361328125,366.881134033203,20.4165859222412,53.823657989502
"2949","0",0,38161484,308735,4139355,-0.10027377307415,-1.00903987884521,0.792682945728302,2462.22412109375,6.61615610122681,20.7669715881348,0.56246829032898,0.520337045192719,0.0607084892690182,0.529879570007324,645.054870605469,339.854309082031,22.9044017791748,44.9720726013184
"2950","0",0,24213021,475415,4359045,-0.44540348649025,-1.52085697650909,0.673887312412262,2113.08715820312,6.4822735786438,21.3342323303223,0.139579698443413,0.502637028694153,0.0749001055955887,0.647114634513855,317.104400634766,377.750152587891,20.5495796203613,47.9533424377441
"2951","0",0,11411469,479735,4560645,-0.456819117069244,-5.17661762237549,0.798872709274292,2248.31103515625,6.06242036819458,22.397403717041,0.269564419984818,0.503950953483582,0.0872079730033875,0.711542904376984,539.762145996094,325.360626220703,21.8941535949707,53
"2952","0",0,13627276,334565,4525725,-2.43081569671631,-24.3474216461182,0.797360599040985,2596.06176757812,6.16785717010498,16.2941074371338,0.932261943817139,0.52908456325531,0.0450081154704094,0.423014640808105,949.046508789062,313.117126464844,22.4146766662598,52.3148612976074
"2953","0",0,21080502,412505,4408365,-0.38307535648346,-8.82462120056152,0.901597142219543,3277.484375,5.00895547866821,11.5793132781982,0.68744570016861,0.556116998195648,0.0378563702106476,0.485001415014267,1190.81616210938,348.931732177734,20.8872470855713,53.3403739929199
"2954","0",0,43105019,314135,4061505,0.471984356641769,5.97806215286255,0.779715180397034,2190.58569335938,6.92602109909058,18.5656414031982,0.158974409103394,0.44695445895195,0.112201377749443,0.56277734041214,458.183227539062,221.104156494141,23.6042499542236,42.955451965332
"2955","0",0,43340114,384335,4057815,-0.95534473657608,-1.57107555866241,0.786353468894958,2950.61767578125,6.14241743087769,17.6162090301514,0.537272393703461,0.530977964401245,0.0438320264220238,0.410650283098221,830.671630859375,302.720458984375,20.2665195465088,55.7795791625977
"2956","0",0,40730400,568025,4098945,0.688748121261597,4.40910911560059,0.72387421131134,2133.94506835938,7.09795331954956,20.7367000579834,-0.0773379057645798,0.499981015920639,0.0984409973025322,0.719830691814423,297.390350341797,348.813903808594,21.0102596282959,48.7026748657227
"2957","0",0,1432341,413315,4717785,0.266887724399567,2.87219524383545,0.7355175614357,2196.50073242188,6.51487255096436,15.3442974090576,0.464712679386139,0.525689125061035,0.0650884136557579,0.533467829227448,786.714233398438,320.227020263672,24.8139266967773,55.6942825317383
"2958","0",0,28950848,483695,4284435,-1.59524428844452,-9.45185661315918,0.869668483734131,2694.76196289062,6.13475036621094,28.2035503387451,0.435550093650818,0.513699889183044,0.0827979668974876,0.780410051345825,585.349975585938,351.196685791016,20.6683101654053,53.808219909668
"2959","0",0,31178230,351575,4249335,0.0154532510787249,-0.732153475284576,0.846967339515686,2651.40014648438,6.7556881904602,18.4295425415039,0.363019168376923,0.535910964012146,0.100955724716187,0.583283424377441,967.566833496094,206.908660888672,24.5421733856201,43.4866485595703
"2960","0",0,22525366,319715,4385595,-0.76511138677597,-10.5833415985107,0.724431037902832,2280.27563476562,7.72642469406128,18.1967144012451,0.0449680276215076,0.498266071081161,0.082792803645134,0.501899302005768,526.697204589844,263.476013183594,23.291166305542,53.7168617248535
"2961","0",0,45048927,386855,4030905,0.218667790293694,-2.6164186000824,0.873437345027924,2384.708984375,7.05701684951782,19.3406066894531,0.131902724504471,0.491611510515213,0.10227058082819,0.604162395000458,356.134002685547,259.472625732422,21.1214656829834,54.6051025390625
"2962","0",0,33765771,229715,4208565,-0.0144094591960311,1.21497714519501,0.769695997238159,2865.6240234375,6.77280521392822,13.8320846557617,0.521859347820282,0.536278903484344,0.0510098226368427,0.509091079235077,682.586120605469,340.624389648438,19.9955501556396,48.0667190551758
"2963","0",0,46014371,351665,4015695,-1.9004567861557,-27.3276557922363,0.88870644569397,2344.29272460938,6.96155881881714,17.9277439117432,0.164135381579399,0.491553723812103,0.0952271372079849,0.59990394115448,277.965576171875,300.637634277344,21.0959548950195,56.6268920898438
"2964","0",0,39064596,321515,4125135,0.0264381486922503,0.40057310461998,0.755424976348877,2147.83642578125,7.12918186187744,27.1515235900879,0.290887981653214,0.518658757209778,0.0806409418582916,0.487636804580688,537.232543945312,257.995788574219,24.0589694976807,41.4819641113281
"2965","0",0,32486155,278675,4228725,0.181766927242279,-3.27408075332642,0.482187658548355,3030.73388671875,5.60518932342529,16.0568618774414,0.603521168231964,0.577176511287689,0.040109034627676,0.472362339496613,866.558654785156,363.862030029297,20.0273208618164,47.8776321411133
"2966","0",0,27429720,399275,4308375,0.0176489017903805,-1.15439057350159,0.839702308177948,2550.6748046875,6.55368328094482,17.4608917236328,0.305590391159058,0.492444723844528,0.145043939352036,0.710576117038727,593.834045410156,187.412796020508,22.0435829162598,47.4130325317383
"2967","0",0,16388451,409265,4482255,0.419653981924057,3.93214440345764,0.868550777435303,3118.41625976562,5.37128829956055,9.28967666625977,0.810074627399445,0.547813951969147,0.0332227200269699,0.476541072130203,1198.83093261719,383.624481201172,20.8807315826416,55.5417900085449
"2968","0",0,19068757,406655,4440045,-0.223145812749863,-6.34320163726807,0.900519788265228,2495.04296875,6.47318410873413,17.6621398925781,0.472233027219772,0.517870187759399,0.0815739035606384,0.553077459335327,979.615905761719,236.711410522461,23.6474285125732,46.9407119750977
"2969","0",0,32534099,478835,4228005,-0.0654974058270454,-0.874064087867737,0.866941869258881,2616.46264648438,6.55058002471924,13.3310022354126,0.623443603515625,0.504339873790741,0.0638022795319557,0.639795660972595,516.819030761719,383.845062255859,20.1619129180908,50.8684692382812
"2970","0",0,43810159,511685,4050435,1.79494786262512,25.9663467407227,0.927594542503357,2155.78637695312,7.08048343658447,21.5679664611816,0.201362654566765,0.486263006925583,0.105082243680954,0.766335010528564,251.413864135742,344.731658935547,20.535285949707,47.0341987609863
"2971","0",0,20165637,370655,4422765,0.307705193758011,8.19743633270264,0.759139060974121,2499.16040039062,7.22129344940186,16.1240997314453,0.275390565395355,0.508089601993561,0.0912675857543945,0.558641314506531,855.357788085938,230.656997680664,23.7017383575439,47.2272262573242
"2972","0",0,15988096,381815,4488555,0.046412818133831,-0.00271210656501353,0.751116454601288,2491.00341796875,6.76870727539062,14.3555212020874,0.390870690345764,0.484510123729706,0.0887184515595436,0.573339223861694,961.156860351562,216.975830078125,22.7937088012695,45.9579544067383
"2973","0",0,48386974,430685,3978345,2.02609920501709,33.3565292358398,0.817928969860077,2915.68701171875,6.37759017944336,14.7878332138062,0.285296499729156,0.493309527635574,0.0614155530929565,0.543068528175354,558.8515625,334.366729736328,19.2189521789551,54.7915496826172
"2974","0",0,35140154,480185,4186965,0.447800904512405,4.35292387008667,0.731465280056,2305.08325195312,7.10716581344604,21.768030166626,0.188780769705772,0.512204229831696,0.113194346427917,0.655666649341583,366.615356445312,251.613906860352,21.0775012969971,51.4705810546875
"2975","0",0,48290273,471545,3979875,0.0985837280750275,1.78705358505249,0.730504393577576,2193.54443359375,7.11642217636108,18.1079788208008,0.270330101251602,0.513978481292725,0.0885129943490028,0.731998682022095,287.712890625,359.770874023438,19.1592044830322,45.7820777893066
"2976","0",0,45402616,329165,4025325,1.46917796134949,23.1760940551758,0.772827625274658,2388.49755859375,7.97065258026123,17.29323387146,0.0354811698198318,0.451346635818481,0.0979850962758064,0.576555550098419,474.398315429688,250.709014892578,22.7376575469971,43.5842437744141
"2977","0",0,29950660,455525,4268685,-0.44871199131012,-11.009204864502,0.855886280536652,2502.396484375,6.01559495925903,15.6861028671265,0.226377487182617,0.524031579494476,0.0910647287964821,0.722719013690948,447.310668945312,318.568023681641,20.4878711700439,52.0503196716309
"2978","0",0,33532989,367685,4212255,-0.662774980068207,-12.8257942199707,0.784223556518555,2765.28198242188,6.1722993850708,15.6691055297852,0.153683245182037,0.523936688899994,0.0844973474740982,0.602941453456879,970.269897460938,239.710250854492,23.8009490966797,42.8670349121094
"2979","0",0,9377120,496925,4592685,0.247696608304977,-1.32049059867859,0.714501023292542,1973.73852539062,7.56049156188965,20.5084953308105,0.305788487195969,0.540221571922302,0.105490505695343,0.730036437511444,427.641632080078,303.084899902344,22.9924049377441,53.3905029296875
"2980","0",0,45747274,487385,4019925,-0.035068117082119,-1.17267835140228,0.805167138576508,2832.2841796875,6.64361906051636,20.828239440918,0.42589670419693,0.512258410453796,0.0530122891068459,0.657139420509338,564.178466796875,445.967224121094,19.3625183105469,52.9660034179688
"2981","0",0,34852489,307835,4191465,-0.105414628982544,-1.60995519161224,0.674099028110504,3256.02319335938,6.03699588775635,18.9764347076416,0.472204506397247,0.541901171207428,0.0368162207305431,0.49103307723999,1050.22521972656,361.507934570312,19.5950164794922,46.2615623474121
"2982","0",0,18793956,363365,4444365,-0.0959229692816734,-2.17318177223206,0.789051234722137,3012.87524414062,5.68492984771729,8.99888134002686,0.736355245113373,0.55428272485733,0.0310810655355453,0.386834800243378,1129.7041015625,358.275024414062,21.6744480133057,52.207447052002
"2983","0",0,36166818,296945,4170765,1.59330677986145,24.3695182800293,0.846045732498169,3713.39453125,5.24159145355225,12.1334476470947,0.650737285614014,0.530838966369629,0.0215501822531223,0.449824869632721,1229.38647460938,452.760498046875,18.1854057312012,52.5699462890625
"2984","0",0,30577693,309995,4258785,0.257602661848068,9.84842014312744,0.657547175884247,2362.466796875,6.90770387649536,19.496072769165,0.354924142360687,0.512849271297455,0.142422467470169,0.577465355396271,919.521118164062,161.357376098633,26.7350807189941,43.0911407470703
"2985","0",0,37424353,318095,4150965,-0.222064077854156,-7.2415509223938,0.546803832054138,3536.7978515625,4.93441200256348,13.113410949707,0.488650619983673,0.543565273284912,0.016345264390111,0.38630023598671,1176.3857421875,535.098999023438,18.4954528808594,55.5686531066895
"2986","0",0,18205361,367865,4453635,-0.225283890962601,-2.47420907020569,0.745011866092682,2664.935546875,6.62862396240234,19.3207855224609,0.43708735704422,0.520040571689606,0.052979476749897,0.44297268986702,1003.09722900391,279.372222900391,22.7035427093506,48.037769317627
"2987","0",0,16084974,356885,4487025,0.0284499917179346,-1.2324024438858,0.808136284351349,3123.3935546875,5.7820611000061,10.3414869308472,0.713054180145264,0.540507912635803,0.0195506531745195,0.344901114702225,1244.19104003906,485.740386962891,21.9969863891602,56.6912040710449
"2988","0",0,25412638,427445,4340145,-0.0751099288463593,12.92333984375,0.935133814811707,2884.32446289062,6.6262617111206,21.2265205383301,0.232978403568268,0.521069705486298,0.0837872996926308,0.686836361885071,946.466857910156,262.763092041016,21.3782539367676,43.8178901672363
"2989","0",0,36326406,258065,4168245,0.292991697788239,9.13795280456543,0.864749073982239,3327.65380859375,5.91253471374512,16.492166519165,0.621147394180298,0.573963403701782,0.0304805301129818,0.430815786123276,899.576416015625,412.226745605469,18.6790447235107,51.6831283569336
"2990","0",0,32442547,468755,4229445,-0.201871111989021,-1.11914038658142,0.771729588508606,2495.15161132812,6.48847484588623,13.8325567245483,0.663399517536163,0.510309040546417,0.0895903930068016,0.650906383991241,456.471374511719,297.662719726562,20.8888187408447,49.1087226867676
"2991","0",0,29371471,277865,4277775,0.247534886002541,-1.06783592700958,0.732679963111877,2208.9833984375,6.83338737487793,24.9271392822266,0.376786082983017,0.524001061916351,0.114375479519367,0.513795495033264,474.345184326172,201.271011352539,24.1553955078125,51.0662803649902
"2992","0",0,23811554,347885,4365345,0.428825944662094,11.6821336746216,0.582715690135956,3593.83032226562,5.06259202957153,12.8317775726318,0.539741277694702,0.496587246656418,0.0300694834440947,0.462832778692245,1266.22375488281,371.423797607422,20.6904201507568,52.8666954040527
"2993","0",0,8251198,490895,4610415,-0.0380415022373199,-1.60464358329773,0.775369465351105,1826.45068359375,7.76550960540771,15.2707719802856,-0.0100994827225804,0.50990492105484,0.110178962349892,0.724041521549225,401.216888427734,294.065399169922,23.1653919219971,52.2325973510742
"2994","0",0,40384452,293705,4104345,0.446209907531738,11.4598693847656,0.805955052375793,2235.14697265625,7.1754469871521,18.3984203338623,0.141505345702171,0.489677131175995,0.0965076833963394,0.50637549161911,317.865631103516,253.23454284668,23.187671661377,53.0219383239746
"2995","0",0,8872714,363185,4600605,0.0375157296657562,1.6841756105423,0.756641924381256,2275.4443359375,7.55486249923706,14.492301940918,-0.121604420244694,0.515954732894897,0.10010538995266,0.543709933757782,721.692443847656,213.415679931641,23.6292934417725,52.1818580627441
"2996","0",0,23583063,357695,4368945,0.910681128501892,11.9629545211792,0.737107455730438,3305.37719726562,5.98996067047119,13.2669878005981,0.606340765953064,0.544649481773376,0.0361493788659573,0.441443711519241,1189.79602050781,337.691284179688,21.2745304107666,51.2992362976074
"2997","0",0,1690053,461645,4713735,0.838968276977539,16.0936965942383,0.731811881065369,1773.80358886719,7.76365947723389,13.684383392334,0.0122373271733522,0.502009391784668,0.112268328666687,0.692788183689117,508.842987060547,268.955841064453,24.3389053344727,53.2348518371582
"2998","0",0,26920190,318725,4316385,0.113387234508991,1.5058411359787,0.924681663513184,3454.69604492188,5.11958932876587,13.6660776138306,0.448379218578339,0.478381901979446,0.0207115150988102,0.366852670907974,1295.16784667969,439.287445068359,20.2990646362305,52.3654632568359
"2999","0",0,15691581,441665,4493235,0.637555539608002,5.01552724838257,0.468421638011932,3213.27856445312,5.75872325897217,7.73723220825195,0.403328210115433,0.539531290531158,0.0373948961496353,0.493236750364304,1372.4541015625,319.310089111328,20.6448268890381,52.5671157836914
